702.29, 702.98, 700.82, 702.42, 31.40198476000001
703.93, 703.93, 702.3, 703.21, 2.62519193
702.89, 703.86, 702.31, 703.84, 16.407007300000007
701.21, 702.61, 701.21, 702.47, 19.772860450000014
702.62, 702.62, 701.5, 701.59, 58.90700947999999
706.45, 707.68, 702.7, 702.7, 31.168193789999997
706.08, 707.45, 706.03, 706.54, 49.90086543999999
704.28, 707.69, 703.29, 707.69, 94.88302037000004
704.4, 705.46, 704.01, 704.56, 7.3405933800000005
705.62, 706.27, 704.85, 705.91, 19.228464820000003
707.43, 707.43, 706.69, 706.69, 3.02687492
706.96, 707.43, 706.86, 707.43, 26.204767699999998
707.4, 707.4, 707.38, 707.38, 1.9286529399999999
707.39, 707.4, 707.39, 707.4, 7.4596
707.49, 707.49, 707.35, 707.39, 33.75316514
707.39, 707.4, 706.94, 707.37, 18.70364529
707.37, 707.39, 706.95, 707.39, 15.19044442
707.49, 708.52, 707.36, 707.36, 57.13591063
709.12, 709.12, 707.49, 707.6, 69.05144045
707.48, 708.06, 707.3, 708.06, 39.83160837
707.46, 707.47, 707.45, 707.47, 5.6538736
709.84, 710.65, 706.11, 707.46, 57.81578171
708.8, 711.98, 708.39, 709.89, 81.52987574000004
708.58, 709.17, 708.34, 709.08, 20.689825680000002
708.17, 708.17, 708.17, 708.17, 1.76763632
708.3, 708.45, 708.17, 708.17, 2.21981818
708.41, 711.41, 707.9, 711.41, 38.59528086999998
709.37, 709.37, 709.35, 709.35, 0.752195
709.46, 709.46, 709.38, 709.38, 6.356762559999999
708.29, 709.47, 708.29, 709.45, 5.96840378
709.36, 710.67, 708.29, 708.29, 4.356547129999998
710.28, 710.63, 709.5, 709.51, 9.34380383
709.49, 709.71, 709.2, 709.71, 4.22126271
708.41, 709.5, 708.41, 709.5, 5.18006836
708.0, 708.21, 707.96, 708.17, 8.797144069999998
708.11, 708.13, 708.11, 708.13, 0.60444977
708.12, 708.12, 708.1, 708.11, 5.25358252
708.39, 708.39, 708.11, 708.12, 5.7736746
708.71, 709.2, 708.39, 708.39, 10.842009999999998
708.89, 709.21, 708.82, 709.21, 0.47368284000000005
711.99, 712.0, 709.14, 709.14, 34.82077929999999
709.19, 711.99, 708.69, 711.99, 88.56203442
707.8, 709.26, 707.2, 709.13, 158.67414211000002
706.73, 708.24, 706.41, 707.8, 148.55141951
708.51, 708.51, 706.39, 706.73, 94.92973427999999
708.54, 708.74, 707.74, 708.67, 97.83294365999998
708.88, 708.89, 708.54, 708.54, 15.44792638
709.33, 709.58, 708.93, 708.93, 6.48610803
711.34, 712.0, 709.5, 709.52, 6.20450287
710.91, 712.83, 710.83, 711.34, 25.221079110000005
709.82, 710.7, 709.5, 710.68, 24.95887881
710.14, 710.64, 709.63, 709.76, 11.609732359999999
714.14, 714.14, 710.6, 710.6, 127.48891033000001
718.0, 718.0, 714.54, 714.54, 167.97786582999998
